,from_user,text,created_at
167,mhlawezzi,من هو صبحي صالح الاخواني المدللمن محامي مغمور لعضو برلمانيانشر وريتويت ولك الاجر والثواب مصر ابو اسماعيل اخوان,16/04/2012 20:07
168,Y_Salem,ابو اسماعيل مابيعملش حاجه غير تهديد في الهوا علي فكره مش كل عيار مايصيبش يدوش بعد فتره بيبقي لابيدوش ولا بيتسمع اصلاحازمون كاذبون,16/04/2012 20:07
169,_3aboody_,المستندات التى اعتمدت عليها اللجنه ابو اسماعيل,16/04/2012 20:06
170,musemuhammed17,اولاد ابو اسماعيل اخرهم ايه بوسترات         ,16/04/2012 20:06
171,M7MOUDNASEF,ظاهره غريبه ان الناس البتتميز بالكذب الممنهج هم الاخوه المتدينين من امثال البلكيمي و ابو اسماعيل و الشاطرو قياده الاخوان بشكل عام مصر,16/04/2012 20:05
172,MayFAly,طب ابو اسماعيل مش هايطلع المستندات  يااخي طلع اي حاجه انشالله تطلع بتاعك حازمون كاذبون,16/04/2012 20:05
173,yasergamaleldin,ابو اسماعيل ده راجل لكاك زنان و مئاوح  بقولكوا ايه موتوا بغظكم يا حازمون,16/04/2012 20:04
174,AliiiMohamed,ابو اسماعيل بيرفس,16/04/2012 19:59
175,waelelmoghany,متصله بقناه الناس وايه المشكله لو ام ابو اسماعيل معاها جنسيه امريكي طب ما الرسول كان سعودي فهل هذا معناه انه لا يصلح لحكم مصر,16/04/2012 19:59
176,solofaan,ابو اسماعيل بيحاول يعمل ايهمش واخد بالو انو واخد حازمون و مصر كلها على حاره سدزمب مصر ايه ان امك وباقي عائلتك من الفرنجهماما امريكا,16/04/2012 19:56
177,Mdiab0,هو السوري بيعرف يتكلم لهجه مصريه حازمون حازم ابو اسماعيل ,16/04/2012 19:55
178,mahmud_warad, ابو اسماعيل راى ان الموضوع مبقاش انه هيموت ع الحكم الموضوع انه عايز يثبت لكل الناس انه مش كذاب,16/04/2012 19:53
179,MohamedMarakby, علي فكره و بعيد عن الهريو بعيد عن انك مع او ضد ابو اسماعيلبس بصراحه لو اللجنه رجعت في كلامها تبقي عرهو لازم تتشال كلها,16/04/2012 19:52
180,Soha_Nabil, الاوراق التى بسببها استبعد حازم ابو اسماعيل,16/04/2012 19:52
181,Al3askarY,عكاشه هيطلع فيديو ع ابو اسماعيل  يوكد ان امه امريكيه  ابو اسماعيل  عكاشه,16/04/2012 19:51
182,mostafaz73,علي فكره و بعيد عن الهريو بعيد عن انك مع او ضد ابو اسماعيلبس بصراحه لو اللجنه رجعت في كلامها تبقي عرهو لازم تتشال كلها,16/04/2012 19:49
183,abd_alatey,وهي نتخابات الرئاسه فيها مين  غير ولاد ابو اسماعيل وشويه مرشحين تانيين ,16/04/2012 19:47
184,Som3aNada,تفتكر ليه فى شويه من اولاد ابو اسماعيل مش لابسين جلاليب           ,16/04/2012 19:47
185,moslimboys,مش عارف حاسس من كلام ابو اسماعيل ان رجع لسياسه جر الرجل تانى فاتحلهم فى كلامه باب شك كده يبقى مجهز ليهم كارثه ,16/04/2012 19:47
186,Abeer_mu7,ابو اسماعيل طول ما بوسماعين حيموت نفسه علي المللك والحكم عمره ماحينولها  هذا الرجل ابعد مايكون عن الاسلام ,16/04/2012 19:47
187,tanwar3,ابو اسماعيل الولعه مستمره,16/04/2012 19:46
188,Samar_3aDeL,ابو اسماعيل حلو اوي منظر شويه الصيع دول اللي عاملين اعتصام ومسميين نفسهم انصار بوسماعين  حل سحري للبطاله الانضمام لحمله بوسماعين ,16/04/2012 19:45
189,CatBullying,طب يعني احنا مزورين اللوجو بتاع وزاره الخارجيه الامريكيه وامريكا عامله نفسها نايمه عشان تسقط الولي بامر الله ابو اسماعيل مصر طب يعني ينفع,16/04/2012 19:44
190,sakalonia,  ابو اسماعيل اوراق ازدواج الجنسيه مزوره مصر ابو اسماعيل,16/04/2012 19:44
191,muhamed88hassan,ابو اسماعيل عمال يلوم البرلمان و الناس اللي قالت نعم ف  مارس,16/04/2012 19:44
192,BOshkashmark,ابو اسماعيل اهو ده اللي ينطبق عليه المثل  الولد الخره يجيب لاهله النعيله  اه والله ,16/04/2012 19:41
193,moataziano,حازم ابو اسماعيل  قلت للجنه الورقه دي لا تساوي ورقه بيضه   قالي هوه ده اللي عندنا  ابو اسماعيل استبعاد,16/04/2012 19:41
194,nnegypt,ابو اسماعيل بيقولك الورق مضروب ممكن يكون جاي من الصين ارحمنا بقي افتكاسات ياعم الحاج ابو اسماعيل مصر حازمون,16/04/2012 19:40
195,mmmselim,علي العليا للانتخابات ان تنشر سريعاوثائق ابو اسماعيل وتترك للناس ان تحكم بنفسها حازمون مصر التحرير الانتخابات المصريه,16/04/2012 19:38
196,MostafaMolotov,حازم ابو اسماعيل  الشهاده ليست شهاده مطلقا  واللجنه تصف الاوراق بما ليس فيها ابو اسماعيل,16/04/2012 19:36
197,Mohamed__Ameen,لو كان ايمن نور مستبعدش كان برضه وقف جنب ابو اسماعيل كدا ,16/04/2012 19:35
198,samarabdullah,ولاد ابو اسماعيل عملوا منصه اوصاد اللجنه احا منين الفلوس دي,16/04/2012 19:35
199,solom1991,ابو اسماعيل فعلا انصار بوسماعين المتخلفين خير دليل علي افراز عصر مبارك من الجهلاء والمتخلفين ,16/04/2012 19:35
200,MostafaAlzeidy,ابو اسماعيل كوميدين اوي انصار بوسماعين دول عمالين يهتفوا خيبر يا يهود هم فاكرين نفسهم في قريش لسه  انا باقترح يفضلوا معتصمين لاربع سنوات,16/04/2012 19:32
201,3mmarsharaf,وبعدين بقى فى الغباء ده ابو اسماعيل     ,16/04/2012 19:32
202,Mona_ElShazly,   فيديو  تعليق ايمن نور على اوراق استبعاد حازم  حاجه عامله زي الكمترايه   ابو اسماعيل استبعاد,16/04/2012 19:32
203,ahmed_zaghlol,ولاد ابو اسماعيل   اسمع مني كويس  حازم هو الرئيس ,16/04/2012 19:31
204,cZaR_kHaLeD22,ولاد ابو اسماعيل نوين يعملوا عوائ انهردا,16/04/2012 19:31
205,omhabib50,فيديو  تعليق ايمن نور على اوراق استبعاد حازم  حاجه عامله زي الكمترايه   ابو اسماعيل استبعاد,16/04/2012 19:28
206,medhatrali,حازمون واي يو نو پروتست فور سيد بلال اور الشيخ عماد عفت تبا ابو اسماعيل شيت مصر,16/04/2012 19:27
207,Xarnoos,اجابه على الناس الى بتقول فين الفلوس اللي لهفها حسان امال انتو فاكرين ابو اسماعيل جاب فلوس البسترات منين,16/04/2012 19:26
208,i_back_,المجلس وامريكا ايد نجسه هذا مايردده ولاد ابو اسماعيل  والله صدقو ,16/04/2012 19:24
209,IslamQasim1,انصار ابو اسماعيل بجد بيموتوني من الضحك,16/04/2012 19:23
210,mohamed_s3ed,قاللك انصار ابو اسماعيل مخربييين  لا واضح ,16/04/2012 19:21
211,Mahfouzzzz,انا مبالومش على ابو اسماعيل  ناس كتير ممكن تكون مخدوعه في نفسها بلوم عاللي ماشيين وراه من غير ادنى احكام للعقل مصر حازمون ,16/04/2012 19:18
212,M_Shehata1,حتى لو رجع ابو اسماعيل لسباق الرئاسه هيكون فقد كتيرهل اثبات او نفى جنسيه شخص بهذه الدرجه من الصعوبه ,16/04/2012 19:15
213,amoatte,ايمن نور يتضامن مع حازم كرها وبغضا في اللجنه وليس حبا فيه لان مصلحتهم واحده والتشكيك في اللجنه بمثابه براءه له حازمون ابو اسماعيل,16/04/2012 19:13
214,RFaroukEGY,   حازمون ابو اسماعيل هي مش المظاهرات حرام  جتكوا البلا وقفتوا حال البلد,16/04/2012 19:13
215,Eslamdetta,للاسف الشديد ابو اسماعيل كدب الكدبه وصدقها العيب انك تطلع كداب لكن العيب الاكبر انك تصر على الكدب للاسف فقدت احترامى ليك ابو اسماعيل,16/04/2012 19:12
216,AlsharifaMagda,الصفحه الرسميه ل حازم ابو اسماعيل ستنشر المستندات التى اعتمدت عليها العليا للانخابات قبل المكالمه الهاتفيه,16/04/2012 19:10
217,bijo__,عيال صغيره بتغنى ل ابو اسماعيل  والبنت اللى لابسه بينك عامله بايدها علامه الديفيل  يا دينى  ,16/04/2012 19:10
218,youssef_fouad,مفيش جديد في موضوع ابو اسماعيل او عمر سليمان ,16/04/2012 19:10
219,nehayanashed,ايه يا ابو اسماعيل انت مستموت عالسلطه ليه  لو انت مظلوم اعمل اللى عليك و طلع اصل الجرين كارد و ريح دماغك ,16/04/2012 19:09
220,3lyfawzy,ابو اسماعيل لمويديه اطمئنوا اوراق ازدواج الجنسيه بلا اختام سلفي مصر ابو اسماعيل حازمون,16/04/2012 19:00
221,m_eldeek,الجماعه الاسلاميهالاسلاميون تحركوا بدوافع وطنيه عندما صوتوا بـنعم فى الاستفتاء  طب دول يترد عليهم بايه  ابو اسماعيل,16/04/2012 18:59
222,Mudy_2012,  حازم ابو اسماعيل على الحكمه هاتفيا الساعه  مساءا,16/04/2012 18:59
223,ikiroo,حازم ابو اسماعيل على الحكمه هاتفيا الساعه  مساءا,16/04/2012 18:58
224,_Moe_Ibrahim_,   بالصور بكاء حازم ابو اسماعيل داخل لجنه الانتخابات الرئاسيه  تصحيح لاصل الصوره   ,16/04/2012 18:57
225,Karim_Liberta,عاجل  مراسله العربيه  لجنه الانتخابات سلمت ابو اسماعيل مايثبت جنسيه والدته الامريكيهابو اسماعيل مصر,16/04/2012 18:56
226,Sarah_AboZeid,   حازمون ابو اسماعيل بيهتفوا يا مشير يا جبان يا عميل الامريكان هو المشير امه معاها جنسيه امريكيه وتلاتاشر من عيليتها,16/04/2012 18:56
227,ENGMMIABOTOMA,ابو اسماعيل  مش قبل كدا كان لو سقط الجيش انكسرت الامه ,16/04/2012 18:52
228,Mermaid_Mai,ابو اسماعيل سيلقى كلمه امام مويديه بعد قليل  هيكمل غسيل مخهم,16/04/2012 18:52
229,_Mayar_,ابو اسماعيل سيلقى كلمه امام مويديه بعد قليل انا زهقت م الفيلم الهابط ده م يصوروا ورق الجنسيه و ينشروه عشان نخلص,16/04/2012 18:50
230,TwfekOkashah, بالصور بكاء حازم ابو اسماعيل داخل لجنه الانتخابات الرئاسيه  تصحيح لاصل الصوره   ,16/04/2012 18:34
